"","Site","Subplot","Tag","Species","DBH_cm","Health_status","Canopy_status","Date","Notes","SubplotID"
"48","UMBS",222,1909,"unknown",2,"D","UN","07/05/2018","SW veg plot","B02E"
"49","UMBS",222,1910,"ACRU",21.2,"L","OS","07/05/2018","1910-1911 share base","B02E"
"50","UMBS",222,1911,"ACRU",14,"L","OS","07/05/2018","1910-1911 share base","B02E"
"51","UMBS",222,1912,"ACRU",9.8,"L","OS","07/05/2018","","B02E"
"52","UMBS",222,1913,"POGR",47.8,"L","OD","07/05/2018","","B02E"
"53","UMBS",222,1914,"FAGR",15,"L","OS","07/05/2018","","B02E"
"54","UMBS",222,1915,"FAGR",10.7,"L","OS","07/05/2018","","B02E"
"55","UMBS",222,1916,"ACRU",18.8,"L","OS","07/05/2018","reading taken below DBH, 1916-1917 share base","B02E"
"56","UMBS",222,1917,"ACRU",21.1,"L","OS","07/05/2018","1916-1917 share base","B02E"
"57","UMBS",222,1918,"ACRU",21,"L","OS","07/05/2018","","B02E"
"58","UMBS",222,1919,"FAGR",15.3,"L","OS","07/05/2018","","B02E"
"59","UMBS",222,1920,"FAGR",8,"L","OS","07/05/2018","1920-1921 share base","B02E"
"60","UMBS",222,1921,"FAGR",17.8,"L","OS","07/05/2018","1920-1921 share base","B02E"
"61","UMBS",222,1922,"POGR",42.1,"L","OD","07/05/2018","","B02E"
"62","UMBS",222,1923,"POGR",51.2,"D","UN","07/05/2018","","B02E"
"63","UMBS",222,1924,"ACRU",11.4,"L","OS","07/05/2018","","B02E"
"64","UMBS",224,1925,"POGR",40.2,"L","OD","07/05/2018","in new plot 224","B02E"
"65","UMBS",222,1926,"POGR",41.3,"L","OD","07/05/2018","read as outside plot at 18.45 m","B02E"
"66","UMBS",222,1927,"ACRU",14.4,"L","OS","07/05/2018","","B02E"
"67","UMBS",222,1928,"POGR",43.3,"L","OD","07/05/2018","","B02E"
"68","UMBS",222,1929,"ACRU",10.5,"L","OS","07/05/2018","","B02E"
"69","UMBS",222,1930,"ACRU",12.8,"L","OS","07/05/2018","1930-1931 share base","B02E"
"70","UMBS",222,1931,"ACRU",10.7,"L","OS","07/05/2018","1930-1931 share base","B02E"
"71","UMBS",222,1932,"POGR",32.4,"L","OD","07/05/2018","","B02E"
"72","UMBS",222,1933,"ACSA",8.1,"L","OS","07/05/2018","","B02E"
"73","UMBS",222,1934,"POGR",39.5,"L","OD","07/05/2018","","B02E"
"74","UMBS",222,1935,"POGR",38.4,"L","OD","07/05/2018","","B02E"
"75","UMBS",222,1936,"FAGR",19.5,"L","OS","07/05/2018","1936-1937 share base w/ third <8 cm","B02E"
"76","UMBS",222,1937,"FAGR",9.1,"L","UN","07/05/2018","1936-1937 share base w/ third <8 cm","B02E"
"77","UMBS",222,1938,"POGR",23.4,"D","UN","07/05/2018","","B02E"
"78","UMBS",222,1939,"POGR",35.6,"D","OS","07/05/2018","","B02E"
"79","UMBS",222,1940,"POGR",43.2,"L","OD","07/05/2018","","B02E"
"80","UMBS",222,1941,"POGR",35.3,"D","UN","07/05/2018","","B02E"
"81","UMBS",222,1942,"ACRU",19.6,"L","OS","07/05/2018","","B02E"
"82","UMBS",222,1943,"ACSA",10.2,"L","OS","07/05/2018","","B02E"
"83","UMBS",222,1944,"unknown",9.7,"D","UN","07/05/2018","","B02E"
"84","UMBS",222,1945,"ACRU",25.3,"L","OS","07/05/2018","1945-1947 share base","B02E"
"85","UMBS",222,1946,"ACRU",13.4,"D","OS","07/05/2018","1945-1947 share base","B02E"
"86","UMBS",222,1947,"ACRU",18.6,"L","OS","07/05/2018","1945-1947 share base","B02E"
"87","UMBS",222,1948,"ACRU",22.4,"L","OS","07/05/2018","","B02E"
"88","UMBS",222,1949,"FAGR",8.3,"L","UN","07/05/2018","","B02E"
"89","UMBS",222,1950,"ACRU",17,"L","OS","07/05/2018","1950-1951 share base","B02E"
"90","UMBS",222,1951,"ACRU",14.5,"L","OS","07/05/2018","1950-1951 share base","B02E"
"91","UMBS",222,1952,"ACRU",13.9,"L","OS","07/05/2018","1952-1953 share base","B02E"
"92","UMBS",222,1953,"ACRU",17.8,"L","OS","07/05/2018","1952-1953 share base","B02E"
"93","UMBS",222,1954,"ACRU",10.5,"L","UN","07/05/2018","","B02E"
"94","UMBS",222,1955,"POGR",39.2,"L","OD","07/05/2018","","B02E"
"95","UMBS",222,1956,"ACRU",17.6,"L","OS","07/05/2018","","B02E"
"96","UMBS",222,1957,"POGR",39.2,"L","OD","07/05/2018","read as outside plot at 18.51","B02E"
"97","UMBS",222,1958,"POGR",35.8,"L","OD","07/05/2018","","B02E"
