"","Site","Subplot","Tag","Species","DBH_cm","Health_status","Canopy_status","Date","Notes","SubplotID"
"67","UMBS",441,-99999,"",-99999,"","","","","D04E"
"68","UMBS",441,-99999,"",-99999,"","","","","D04E"
"69","UMBS",441,-99999,"",-99999,"","","","","D04E"
"70","UMBS",441,-99999,"",-99999,"","","","","D04E"
"71","UMBS",441,-99999,"",-99999,"","","","","D04E"
"72","UMBS",441,-99999,"",-99999,"","","","","D04E"
"73","UMBS",441,-99999,"",-99999,"","","","","D04E"
"74","UMBS",441,-99999,"",-99999,"","","","","D04E"
"75","UMBS",441,-99999,"",-99999,"","","","","D04E"
"76","UMBS",441,-99999,"",-99999,"","","","","D04E"
"77","UMBS",441,-99999,"",-99999,"","","","","D04E"
"78","UMBS",441,-99999,"",-99999,"","","","","D04E"
"79","UMBS",441,-99999,"",-99999,"","","","","D04E"
"80","UMBS",441,-99999,"",-99999,"","","","","D04E"
"81","UMBS",441,-99999,"",-99999,"","","","","D04E"
"82","UMBS",441,-99999,"",-99999,"","","","","D04E"
"83","UMBS",441,-99999,"",-99999,"","","","","D04E"
"84","UMBS",441,-99999,"",-99999,"","","","","D04E"
"85","UMBS",441,-99999,"",-99999,"","","","","D04E"
"86","UMBS",441,-99999,"",-99999,"","","","","D04E"
"87","UMBS",441,-99999,"",-99999,"","","","","D04E"
"88","UMBS",441,-99999,"",-99999,"","","","","D04E"
"89","UMBS",441,-99999,"",-99999,"","","","","D04E"
"90","UMBS",441,-99999,"",-99999,"","","","","D04E"
"91","UMBS",441,-99999,"",-99999,"","","","","D04E"
"92","UMBS",441,-99999,"",-99999,"","","","","D04E"
"93","UMBS",441,-99999,"",-99999,"","","","","D04E"
"94","UMBS",441,-99999,"",-99999,"","","","","D04E"
"95","UMBS",441,-99999,"",-99999,"","","","","D04E"
"96","UMBS",441,-99999,"",-99999,"","","","","D04E"
"97","UMBS",441,-99999,"",-99999,"","","","","D04E"
"98","UMBS",441,-99999,"",-99999,"","","","","D04E"
"99","UMBS",441,-99999,"",-99999,"","","","","D04E"
"100","UMBS",441,-99999,"",-99999,"","","","","D04E"
"101","UMBS",441,-99999,"",-99999,"","","","","D04E"
"102","UMBS",441,-99999,"",-99999,"","","","","D04E"
"103","UMBS",441,-99999,"",-99999,"","","","","D04E"
"104","UMBS",441,-99999,"",-99999,"","","","","D04E"
"105","UMBS",441,-99999,"",-99999,"","","","","D04E"
"106","UMBS",441,-99999,"",-99999,"","","","","D04E"
"107","UMBS",441,-99999,"",-99999,"","","","","D04E"
"108","UMBS",441,-99999,"",-99999,"","","","","D04E"
"109","UMBS",441,-99999,"",-99999,"","","","","D04E"
"110","UMBS",441,-99999,"",-99999,"","","","","D04E"
"111","UMBS",441,-99999,"",-99999,"","","","","D04E"
"112","UMBS",441,-99999,"",-99999,"","","","","D04E"
"113","UMBS",441,-99999,"",-99999,"","","","","D04E"
"114","UMBS",441,-99999,"",-99999,"","","","","D04E"
"115","UMBS",441,-99999,"",-99999,"","","","","D04E"
"116","UMBS",441,-99999,"",-99999,"","","","","D04E"
"117","UMBS",441,-99999,"",-99999,"","","","","D04E"
"118","UMBS",441,-99999,"",-99999,"","","","","D04E"
"119","UMBS",441,-99999,"",-99999,"","","","","D04E"
"120","UMBS",441,-99999,"",-99999,"","","","","D04E"
"121","UMBS",441,-99999,"",-99999,"","","","","D04E"
"122","UMBS",441,-99999,"",-99999,"","","","","D04E"
"123","UMBS",441,-99999,"",-99999,"","","","","D04E"
"124","UMBS",441,-99999,"",-99999,"","","","","D04E"
"125","UMBS",441,-99999,"",-99999,"","","","","D04E"
"126","UMBS",441,-99999,"",-99999,"","","","","D04E"
"127","UMBS",441,-99999,"",-99999,"","","","","D04E"
"128","UMBS",441,-99999,"",-99999,"","","","","D04E"
"129","UMBS",441,-99999,"",-99999,"","","","","D04E"
"130","UMBS",441,-99999,"",-99999,"","","","","D04E"
"131","UMBS",441,-99999,"",-99999,"","","","","D04E"
"132","UMBS",441,-99999,"",-99999,"","","","","D04E"
"133","UMBS",441,-99999,"",-99999,"","","","","D04E"
"134","UMBS",441,-99999,"",-99999,"","","","","D04E"
"135","UMBS",441,-99999,"",-99999,"","","","","D04E"
"136","UMBS",441,-99999,"",-99999,"","","","","D04E"
"137","UMBS",441,-99999,"",-99999,"","","","","D04E"
"138","UMBS",441,-99999,"",-99999,"","","","","D04E"
"139","UMBS",441,-99999,"",-99999,"","","","","D04E"
"140","UMBS",441,-99999,"",-99999,"","","","","D04E"
"141","UMBS",441,-99999,"",-99999,"","","","","D04E"
"142","UMBS",441,-99999,"",-99999,"","","","","D04E"
"143","UMBS",441,-99999,"",-99999,"","","","","D04E"
"144","UMBS",441,-99999,"",-99999,"","","","","D04E"
"145","UMBS",441,-99999,"",-99999,"","","","","D04E"
"146","UMBS",441,-99999,"",-99999,"","","","","D04E"
"147","UMBS",441,-99999,"",-99999,"","","","","D04E"
"148","UMBS",441,-99999,"",-99999,"","","","","D04E"
"149","UMBS",441,-99999,"",-99999,"","","","","D04E"
"150","UMBS",441,-99999,"",-99999,"","","","","D04E"
"151","UMBS",441,-99999,"",-99999,"","","","","D04E"
"152","UMBS",441,-99999,"",-99999,"","","","","D04E"
"153","UMBS",441,-99999,"",-99999,"","","","","D04E"
"154","UMBS",441,-99999,"",-99999,"","","","","D04E"
"155","UMBS",441,-99999,"",-99999,"","","","","D04E"
"156","UMBS",441,-99999,"",-99999,"","","","","D04E"
"157","UMBS",441,-99999,"",-99999,"","","","","D04E"
"158","UMBS",441,-99999,"",-99999,"","","","","D04E"
"159","UMBS",441,-99999,"",-99999,"","","","","D04E"
"160","UMBS",441,-99999,"",-99999,"","","","","D04E"
"161","UMBS",441,-99999,"",-99999,"","","","","D04E"
"162","UMBS",441,-99999,"",-99999,"","","","","D04E"
"163","UMBS",441,-99999,"",-99999,"","","","","D04E"
"164","UMBS",441,-99999,"",-99999,"","","","","D04E"
"165","UMBS",441,-99999,"",-99999,"","","","","D04E"
"166","UMBS",441,-99999,"",-99999,"","","","","D04E"
"167","UMBS",441,-99999,"",-99999,"","","","","D04E"
"168","UMBS",441,-99999,"",-99999,"","","","","D04E"
"169","UMBS",441,-99999,"",-99999,"","","","","D04E"
"170","UMBS",441,-99999,"",-99999,"","","","","D04E"
"171","UMBS",441,-99999,"",-99999,"","","","","D04E"
"172","UMBS",441,-99999,"",-99999,"","","","","D04E"
"173","UMBS",441,-99999,"",-99999,"","","","","D04E"
"174","UMBS",441,-99999,"",-99999,"","","","","D04E"
"175","UMBS",441,-99999,"",-99999,"","","","","D04E"
"176","UMBS",441,-99999,"",-99999,"","","","","D04E"
"177","UMBS",441,-99999,"",-99999,"","","","","D04E"
"178","UMBS",441,-99999,"",-99999,"","","","","D04E"
"179","UMBS",441,-99999,"",-99999,"","","","","D04E"
"180","UMBS",441,-99999,"",-99999,"","","","","D04E"
"181","UMBS",441,-99999,"",-99999,"","","","","D04E"
"182","UMBS",441,-99999,"",-99999,"","","","","D04E"
"183","UMBS",441,-99999,"",-99999,"","","","","D04E"
"184","UMBS",441,-99999,"",-99999,"","","","","D04E"
"185","UMBS",441,-99999,"",-99999,"","","","","D04E"
"186","UMBS",441,-99999,"",-99999,"","","","","D04E"
"187","UMBS",441,-99999,"",-99999,"","","","","D04E"
"188","UMBS",441,-99999,"",-99999,"","","","","D04E"
"189","UMBS",441,-99999,"",-99999,"","","","","D04E"
"190","UMBS",441,-99999,"",-99999,"","","","","D04E"
"191","UMBS",441,-99999,"",-99999,"","","","","D04E"
"192","UMBS",441,-99999,"",-99999,"","","","","D04E"
"193","UMBS",441,-99999,"",-99999,"","","","","D04E"
"194","UMBS",441,-99999,"",-99999,"","","","","D04E"
"195","UMBS",441,-99999,"",-99999,"","","","","D04E"
"196","UMBS",441,-99999,"",-99999,"","","","","D04E"
"197","UMBS",441,-99999,"",-99999,"","","","","D04E"
"198","UMBS",441,-99999,"",-99999,"","","","","D04E"
"199","UMBS",441,-99999,"",-99999,"","","","","D04E"
"200","UMBS",441,-99999,"",-99999,"","","","","D04E"
"201","UMBS",441,-99999,"",-99999,"","","","","D04E"
"202","UMBS",441,-99999,"",-99999,"","","","","D04E"
"203","UMBS",441,-99999,"",-99999,"","","","","D04E"
"204","UMBS",441,-99999,"",-99999,"","","","","D04E"
"205","UMBS",441,-99999,"",-99999,"","","","","D04E"
"206","UMBS",441,-99999,"",-99999,"","","","","D04E"
"207","UMBS",441,-99999,"",-99999,"","","","","D04E"
"208","UMBS",441,-99999,"",-99999,"","","","","D04E"
"209","UMBS",441,-99999,"",-99999,"","","","","D04E"
"210","UMBS",441,-99999,"",-99999,"","","","","D04E"
"211","UMBS",441,-99999,"",-99999,"","","","","D04E"
"212","UMBS",441,-99999,"",-99999,"","","","","D04E"
"213","UMBS",441,-99999,"",-99999,"","","","","D04E"
"214","UMBS",441,-99999,"",-99999,"","","","","D04E"
"215","UMBS",441,-99999,"",-99999,"","","","","D04E"
"216","UMBS",441,-99999,"",-99999,"","","","","D04E"
"217","UMBS",441,-99999,"",-99999,"","","","","D04E"
"218","UMBS",441,-99999,"",-99999,"","","","","D04E"
"219","UMBS",441,-99999,"",-99999,"","","","","D04E"
"220","UMBS",441,-99999,"",-99999,"","","","","D04E"
"221","UMBS",441,-99999,"",-99999,"","","","","D04E"
"222","UMBS",441,-99999,"",-99999,"","","","","D04E"
"223","UMBS",441,-99999,"",-99999,"","","","","D04E"
"224","UMBS",441,-99999,"",-99999,"","","","","D04E"
"225","UMBS",441,-99999,"",-99999,"","","","","D04E"
"226","UMBS",441,-99999,"",-99999,"","","","","D04E"
"227","UMBS",441,-99999,"",-99999,"","","","","D04E"
"228","UMBS",441,-99999,"",-99999,"","","","","D04E"
"229","UMBS",441,-99999,"",-99999,"","","","","D04E"
"230","UMBS",441,-99999,"",-99999,"","","","","D04E"
"231","UMBS",441,-99999,"",-99999,"","","","","D04E"
"232","UMBS",441,-99999,"",-99999,"","","","","D04E"
"233","UMBS",441,-99999,"",-99999,"","","","","D04E"
"234","UMBS",441,-99999,"",-99999,"","","","","D04E"
"235","UMBS",441,-99999,"",-99999,"","","","","D04E"
"236","UMBS",441,-99999,"",-99999,"","","","","D04E"
"237","UMBS",441,-99999,"",-99999,"","","","","D04E"
"238","UMBS",441,-99999,"",-99999,"","","","","D04E"
"239","UMBS",441,-99999,"",-99999,"","","","","D04E"
"240","UMBS",441,-99999,"",-99999,"","","","","D04E"
"241","UMBS",441,-99999,"",-99999,"","","","","D04E"
"242","UMBS",441,-99999,"",-99999,"","","","","D04E"
"243","UMBS",441,-99999,"",-99999,"","","","","D04E"
"244","UMBS",441,-99999,"",-99999,"","","","","D04E"
"245","UMBS",441,-99999,"",-99999,"","","","","D04E"
"246","UMBS",441,-99999,"",-99999,"","","","","D04E"
"247","UMBS",441,-99999,"",-99999,"","","","","D04E"
"248","UMBS",441,-99999,"",-99999,"","","","","D04E"
"249","UMBS",441,-99999,"",-99999,"","","","","D04E"
"250","UMBS",441,-99999,"",-99999,"","","","","D04E"
"251","UMBS",441,-99999,"",-99999,"","","","","D04E"
"252","UMBS",441,-99999,"",-99999,"","","","","D04E"
"253","UMBS",441,-99999,"",-99999,"","","","","D04E"
"254","UMBS",441,-99999,"",-99999,"","","","","D04E"
"255","UMBS",441,-99999,"",-99999,"","","","","D04E"
"256","UMBS",441,-99999,"",-99999,"","","","","D04E"
"257","UMBS",441,-99999,"",-99999,"","","","","D04E"
"258","UMBS",441,-99999,"",-99999,"","","","","D04E"
"259","UMBS",441,-99999,"",-99999,"","","","","D04E"
"260","UMBS",441,-99999,"",-99999,"","","","","D04E"
"261","UMBS",441,-99999,"",-99999,"","","","","D04E"
"262","UMBS",441,-99999,"",-99999,"","","","","D04E"
"263","UMBS",441,-99999,"",-99999,"","","","","D04E"
"264","UMBS",441,-99999,"",-99999,"","","","","D04E"
"265","UMBS",441,-99999,"",-99999,"","","","","D04E"
"266","UMBS",441,-99999,"",-99999,"","","","","D04E"
"267","UMBS",441,-99999,"",-99999,"","","","","D04E"
"268","UMBS",441,-99999,"",-99999,"","","","","D04E"
"269","UMBS",441,-99999,"",-99999,"","","","","D04E"
"270","UMBS",-99999,-99999,"",-99999,"","","","",NA
"271","UMBS",-99999,-99999,"",-99999,"","","","",NA
"272","UMBS",-99999,-99999,"",-99999,"","","","",NA
"273","UMBS",-99999,-99999,"",-99999,"","","","",NA
"274","UMBS",-99999,-99999,"",-99999,"","","","",NA
"275","UMBS",-99999,-99999,"",-99999,"","","","",NA
"276","UMBS",-99999,-99999,"",-99999,"","","","",NA
"277","UMBS",-99999,-99999,"",-99999,"","","","",NA
"278","UMBS",-99999,-99999,"",-99999,"","","","",NA
"279","UMBS",-99999,-99999,"",-99999,"","","","",NA
"280","UMBS",-99999,-99999,"",-99999,"","","","",NA
"281","UMBS",-99999,-99999,"",-99999,"","","","",NA
"282","UMBS",-99999,-99999,"",-99999,"","","","",NA
"283","UMBS",-99999,-99999,"",-99999,"","","","",NA
"284","UMBS",-99999,-99999,"",-99999,"","","","",NA
"285","UMBS",-99999,-99999,"",-99999,"","","","",NA
"286","UMBS",-99999,-99999,"",-99999,"","","","",NA
"287","UMBS",-99999,-99999,"",-99999,"","","","",NA
"288","UMBS",-99999,-99999,"",-99999,"","","","",NA
"289","UMBS",-99999,-99999,"",-99999,"","","","",NA
"290","UMBS",-99999,-99999,"",-99999,"","","","",NA
"291","UMBS",-99999,-99999,"",-99999,"","","","",NA
"292","UMBS",-99999,-99999,"",-99999,"","","","",NA
"293","UMBS",-99999,-99999,"",-99999,"","","","",NA
"294","UMBS",-99999,-99999,"",-99999,"","","","",NA
"295","UMBS",-99999,-99999,"",-99999,"","","","",NA
"296","UMBS",-99999,-99999,"",-99999,"","","","",NA
"297","UMBS",-99999,-99999,"",-99999,"","","","",NA
"298","UMBS",-99999,-99999,"",-99999,"","","","",NA
"299","UMBS",-99999,-99999,"",-99999,"","","","",NA
"300","UMBS",-99999,-99999,"",-99999,"","","","",NA
"301","UMBS",-99999,-99999,"",-99999,"","","","",NA
"302","UMBS",-99999,-99999,"",-99999,"","","","",NA
"303","UMBS",-99999,-99999,"",-99999,"","","","",NA
"304","UMBS",-99999,-99999,"",-99999,"","","","",NA
"305","UMBS",-99999,-99999,"",-99999,"","","","",NA
"306","UMBS",-99999,-99999,"",-99999,"","","","",NA
"307","UMBS",-99999,-99999,"",-99999,"","","","",NA
"308","UMBS",-99999,-99999,"",-99999,"","","","",NA
"309","UMBS",-99999,-99999,"",-99999,"","","","",NA
"310","UMBS",-99999,-99999,"",-99999,"","","","",NA
"311","UMBS",-99999,-99999,"",-99999,"","","","",NA
"312","UMBS",-99999,-99999,"",-99999,"","","","",NA
"313","UMBS",-99999,-99999,"",-99999,"","","","",NA
"314","UMBS",-99999,-99999,"",-99999,"","","","",NA
"315","UMBS",-99999,-99999,"",-99999,"","","","",NA
"316","UMBS",-99999,-99999,"",-99999,"","","","",NA
"317","UMBS",-99999,-99999,"",-99999,"","","","",NA
"318","UMBS",-99999,-99999,"",-99999,"","","","",NA
"319","UMBS",-99999,-99999,"",-99999,"","","","",NA
"320","UMBS",-99999,-99999,"",-99999,"","","","",NA
"321","UMBS",-99999,-99999,"",-99999,"","","","",NA
"322","UMBS",-99999,-99999,"",-99999,"","","","",NA
"323","UMBS",-99999,-99999,"",-99999,"","","","",NA
"324","UMBS",-99999,-99999,"",-99999,"","","","",NA
"325","UMBS",-99999,-99999,"",-99999,"","","","",NA
"326","UMBS",-99999,-99999,"",-99999,"","","","",NA
"327","UMBS",-99999,-99999,"",-99999,"","","","",NA
"328","UMBS",-99999,-99999,"",-99999,"","","","",NA
"329","UMBS",-99999,-99999,"",-99999,"","","","",NA
"330","UMBS",-99999,-99999,"",-99999,"","","","",NA
"331","UMBS",-99999,-99999,"",-99999,"","","","",NA
"332","UMBS",-99999,-99999,"",-99999,"","","","",NA
"333","UMBS",-99999,-99999,"",-99999,"","","","",NA
"334","UMBS",-99999,-99999,"",-99999,"","","","",NA
"335","UMBS",-99999,-99999,"",-99999,"","","","",NA
"336","UMBS",-99999,-99999,"",-99999,"","","","",NA
"337","UMBS",-99999,-99999,"",-99999,"","","","",NA
"338","UMBS",-99999,-99999,"",-99999,"","","","",NA
"339","UMBS",-99999,-99999,"",-99999,"","","","",NA
"340","UMBS",-99999,-99999,"",-99999,"","","","",NA
"341","UMBS",-99999,-99999,"",-99999,"","","","",NA
"342","UMBS",-99999,-99999,"",-99999,"","","","",NA
"343","UMBS",-99999,-99999,"",-99999,"","","","",NA
"344","UMBS",-99999,-99999,"",-99999,"","","","",NA
"345","UMBS",-99999,-99999,"",-99999,"","","","",NA
"346","UMBS",-99999,-99999,"",-99999,"","","","",NA
"347","UMBS",-99999,-99999,"",-99999,"","","","",NA
"348","UMBS",-99999,-99999,"",-99999,"","","","",NA
"349","UMBS",-99999,-99999,"",-99999,"","","","",NA
"350","UMBS",-99999,-99999,"",-99999,"","","","",NA
"351","UMBS",-99999,-99999,"",-99999,"","","","",NA
"352","UMBS",-99999,-99999,"",-99999,"","","","",NA
"353","UMBS",-99999,-99999,"",-99999,"","","","",NA
"354","UMBS",-99999,-99999,"",-99999,"","","","",NA
"355","UMBS",-99999,-99999,"",-99999,"","","","",NA
"356","UMBS",-99999,-99999,"",-99999,"","","","",NA
"357","UMBS",-99999,-99999,"",-99999,"","","","",NA
"358","UMBS",-99999,-99999,"",-99999,"","","","",NA
"359","UMBS",-99999,-99999,"",-99999,"","","","",NA
"360","UMBS",-99999,-99999,"",-99999,"","","","",NA
"361","UMBS",-99999,-99999,"",-99999,"","","","",NA
"362","UMBS",-99999,-99999,"",-99999,"","","","",NA
"363","UMBS",-99999,-99999,"",-99999,"","","","",NA
"364","UMBS",-99999,-99999,"",-99999,"","","","",NA
"365","UMBS",-99999,-99999,"",-99999,"","","","",NA
"366","UMBS",-99999,-99999,"",-99999,"","","","",NA
"367","UMBS",-99999,-99999,"",-99999,"","","","",NA
"368","UMBS",-99999,-99999,"",-99999,"","","","",NA
"369","UMBS",-99999,-99999,"",-99999,"","","","",NA
"370","UMBS",-99999,-99999,"",-99999,"","","","",NA
"371","UMBS",-99999,-99999,"",-99999,"","","","",NA
"372","UMBS",-99999,-99999,"",-99999,"","","","",NA
"373","UMBS",-99999,-99999,"",-99999,"","","","",NA
"374","UMBS",-99999,-99999,"",-99999,"","","","",NA
"375","UMBS",-99999,-99999,"",-99999,"","","","",NA
"376","UMBS",-99999,-99999,"",-99999,"","","","",NA
"377","UMBS",-99999,-99999,"",-99999,"","","","",NA
"378","UMBS",-99999,-99999,"",-99999,"","","","",NA
"379","UMBS",-99999,-99999,"",-99999,"","","","",NA
"380","UMBS",-99999,-99999,"",-99999,"","","","",NA
"381","UMBS",-99999,-99999,"",-99999,"","","","",NA
"382","UMBS",-99999,-99999,"",-99999,"","","","",NA
"383","UMBS",-99999,-99999,"",-99999,"","","","",NA
"384","UMBS",-99999,-99999,"",-99999,"","","","",NA
"385","UMBS",-99999,-99999,"",-99999,"","","","",NA
"386","UMBS",-99999,-99999,"",-99999,"","","","",NA
"387","UMBS",-99999,-99999,"",-99999,"","","","",NA
"388","UMBS",-99999,-99999,"",-99999,"","","","",NA
"389","UMBS",-99999,-99999,"",-99999,"","","","",NA
"390","UMBS",-99999,-99999,"",-99999,"","","","",NA
"391","UMBS",-99999,-99999,"",-99999,"","","","",NA
"392","UMBS",-99999,-99999,"",-99999,"","","","",NA
"393","UMBS",-99999,-99999,"",-99999,"","","","",NA
"394","UMBS",-99999,-99999,"",-99999,"","","","",NA
"395","UMBS",-99999,-99999,"",-99999,"","","","",NA
"396","UMBS",-99999,-99999,"",-99999,"","","","",NA
"397","UMBS",-99999,-99999,"",-99999,"","","","",NA
"398","UMBS",-99999,-99999,"",-99999,"","","","",NA
"399","UMBS",-99999,-99999,"",-99999,"","","","",NA
"400","UMBS",-99999,-99999,"",-99999,"","","","",NA
"401","UMBS",-99999,-99999,"",-99999,"","","","",NA
"402","UMBS",-99999,-99999,"",-99999,"","","","",NA
"403","UMBS",-99999,-99999,"",-99999,"","","","",NA
"404","UMBS",-99999,-99999,"",-99999,"","","","",NA
"405","UMBS",-99999,-99999,"",-99999,"","","","",NA
"406","UMBS",-99999,-99999,"",-99999,"","","","",NA
"407","UMBS",-99999,-99999,"",-99999,"","","","",NA
"408","UMBS",-99999,-99999,"",-99999,"","","","",NA
"409","UMBS",-99999,-99999,"",-99999,"","","","",NA
"410","UMBS",-99999,-99999,"",-99999,"","","","",NA
"411","UMBS",-99999,-99999,"",-99999,"","","","",NA
"412","UMBS",-99999,-99999,"",-99999,"","","","",NA
"413","UMBS",-99999,-99999,"",-99999,"","","","",NA
"414","UMBS",-99999,-99999,"",-99999,"","","","",NA
"415","UMBS",-99999,-99999,"",-99999,"","","","",NA
"416","UMBS",-99999,-99999,"",-99999,"","","","",NA
"417","UMBS",-99999,-99999,"",-99999,"","","","",NA
"418","UMBS",-99999,-99999,"",-99999,"","","","",NA
"419","UMBS",-99999,-99999,"",-99999,"","","","",NA
"420","UMBS",-99999,-99999,"",-99999,"","","","",NA
"421","UMBS",-99999,-99999,"",-99999,"","","","",NA
"422","UMBS",-99999,-99999,"",-99999,"","","","",NA
"423","UMBS",-99999,-99999,"",-99999,"","","","",NA
"424","UMBS",-99999,-99999,"",-99999,"","","","",NA
"425","UMBS",-99999,-99999,"",-99999,"","","","",NA
"426","UMBS",-99999,-99999,"",-99999,"","","","",NA
"427","UMBS",-99999,-99999,"",-99999,"","","","",NA
"428","UMBS",-99999,-99999,"",-99999,"","","","",NA
"429","UMBS",-99999,-99999,"",-99999,"","","","",NA
"430","UMBS",-99999,-99999,"",-99999,"","","","",NA
"431","UMBS",-99999,-99999,"",-99999,"","","","",NA
"432","UMBS",-99999,-99999,"",-99999,"","","","",NA
"433","UMBS",-99999,-99999,"",-99999,"","","","",NA
